speaker,annot.clip,start.ms,stop.ms,addressee,spkr.n.increments,spkr.prev.increment.start,spkr.prev.increment.stop,spkr.post.increment.start,spkr.post.increment.stop,prompt.spkr,prompt.start.ms,prompt.stop.ms,prompt.n.increments,prompt.prev.increment.start,prompt.prev.increment.stop,response.spkr,response.start.ms,response.stop.ms,response.n.increments,response.post.increment.start,response.post.increment.stop,intseq.num,intseq.start.spkr,intseq.start.ms,intseq.stop.spkr,intseq.stop.ms,vocseq.num,vocseq.start.ms,vocseq.stop.ms
KCHI,annotated-13993_45847274-1,17076947,17079129,NA,1,NA,NA,NA,NA,FEM,17075310,17076825,1,NA,NA,NA,NA,NA,NA,NA,NA,173,KCHI,17073664,KCHI,17079129,NA,NA,NA
KCHI,annotated-13993_45847274-1,17086992,17088492,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPEECH,17089993,17095121,1,NA,NA,174,SPEECH,17086952,KCHI,17117136,NA,NA,NA
KCHI,annotated-13993_45847274-1,17089993,17092769,NA,1,NA,NA,NA,NA,SPEECH,17086952,17088547,1,NA,NA,CHI,17093511,17094955,1,NA,NA,174,SPEECH,17086952,KCHI,17117136,NA,NA,NA
KCHI,annotated-13993_45847274-1,17093143,17094962,NA,1,NA,NA,NA,NA,CHI,17091818,17092260,1,NA,NA,SPEECH,17096434,17104731,1,NA,NA,174,SPEECH,17086952,KCHI,17117136,NA,NA,NA
KCHI,annotated-13993_45847274-1,17096511,17102424,NA,2,NA,NA,17102721,17104491,SPEECH,17089993,17095121,1,NA,NA,NA,NA,NA,NA,NA,NA,174,SPEECH,17086952,KCHI,17117136,NA,NA,NA
KCHI,annotated-13993_45847274-1,17102721,17104491,NA,2,17096511,17102424,NA,NA,NA,NA,NA,NA,NA,NA,SPEECH,17105286,17107510,1,NA,NA,174,SPEECH,17086952,KCHI,17117136,NA,NA,NA
KCHI,annotated-13993_45847274-1,17108992,17109451,NA,1,NA,NA,NA,NA,SPEECH,17105286,17107510,1,NA,NA,CHI,17109124,17109492,1,NA,NA,174,SPEECH,17086952,KCHI,17117136,NA,NA,NA
KCHI,annotated-13993_45847274-1,17109993,17117136,NA,1,NA,NA,NA,NA,SPEECH,17108511,17109812,1,NA,NA,NA,NA,NA,NA,NA,NA,174,SPEECH,17086952,KCHI,17117136,NA,NA,NA
KCHI,annotated-13993_45847274-1,17121993,17124511,NA,1,NA,NA,NA,NA,FEM,17119991,17121511,1,NA,NA,FEM,17125077,17125651,1,NA,NA,175,FEM,17119991,MAL,17127988,NA,NA,NA
KCHI,annotated-13993_45847274-1,17127492,17127828,NA,1,NA,NA,NA,NA,MAL,17125175,17127554,1,NA,NA,MAL,17127769,17127988,1,NA,NA,175,FEM,17119991,MAL,17127988,NA,NA,NA
KCHI,annotated-13993_45847274-1,17137798,17138623,NA,1,NA,NA,NA,NA,MAL,17134968,17136961,1,NA,NA,FEM,17139178,17142492,1,NA,NA,176,SPEECH,17133512,SPEECH,17232011,NA,NA,NA
KCHI,annotated-13993_45847274-1,17142011,17143491,NA,1,NA,NA,NA,NA,FEM,17139178,17142492,1,NA,NA,FEM,17143365,17144011,1,NA,NA,176,SPEECH,17133512,SPEECH,17232011,NA,NA,NA
KCHI,annotated-13993_45847274-1,17144700,17146011,NA,1,NA,NA,NA,NA,FEM,17143365,17144011,1,NA,NA,MAL,17146510,17148511,1,NA,NA,176,SPEECH,17133512,SPEECH,17232011,NA,NA,NA
KCHI,annotated-13993_45847274-1,17149308,17151433,NA,1,NA,NA,NA,NA,FEM,17148937,17149269,3,17146991,17147492,FEM,17151011,17154511,1,NA,NA,176,SPEECH,17133512,SPEECH,17232011,NA,NA,NA
KCHI,annotated-13993_45847274-1,17154258,17155566,NA,1,NA,NA,NA,NA,FEM,17151011,17154511,1,NA,NA,MAL,17155930,17157536,1,NA,NA,176,SPEECH,17133512,SPEECH,17232011,NA,NA,NA
KCHI,annotated-13993_45847274-1,17157511,17159715,NA,1,NA,NA,NA,NA,MAL,17155930,17157536,1,NA,NA,SPEECH,17161284,17192481,1,NA,NA,176,SPEECH,17133512,SPEECH,17232011,NA,NA,NA
KCHI,annotated-13993_45847274-1,17161342,17173492,NA,1,NA,NA,NA,NA,SPEECH,17133512,17159992,1,NA,NA,NA,NA,NA,NA,NA,NA,176,SPEECH,17133512,SPEECH,17232011,NA,NA,NA
KCHI,annotated-13993_45847274-1,17174012,17175789,NA,2,NA,NA,17176357,17192231,CHI,17172233,17175011,3,17166818,17169046,NA,NA,NA,NA,NA,NA,176,SPEECH,17133512,SPEECH,17232011,NA,NA,NA
KCHI,annotated-13993_45847274-1,17176357,17192231,NA,2,17174012,17175789,NA,NA,NA,NA,NA,NA,NA,NA,SPEECH,17192844,17225143,3,17229512,17232011,176,SPEECH,17133512,SPEECH,17232011,NA,NA,NA
KCHI,annotated-13993_45847274-1,17194493,17199059,NA,1,NA,NA,NA,NA,FEM,17193045,17194493,1,NA,NA,FEM,17199111,17201011,1,NA,NA,176,SPEECH,17133512,SPEECH,17232011,NA,NA,NA
KCHI,annotated-13993_45847274-1,17201241,17221251,NA,1,NA,NA,NA,NA,FEM,17199111,17201011,1,NA,NA,FEM,17221643,17223992,1,NA,NA,176,SPEECH,17133512,SPEECH,17232011,NA,NA,NA
KCHI,annotated-13993_45847274-1,17222910,17223011,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176,SPEECH,17133512,SPEECH,17232011,NA,NA,NA
KCHI,annotated-13993_45847274-1,17265012,17266350,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,17265012,17266350
KCHI,annotated-13993_45847274-1,17281607,17282493,NA,1,NA,NA,NA,NA,SPEECH,17269511,17280625,1,NA,NA,FEM,17282455,17284362,1,NA,NA,177,SPEECH,17269511,FEM,17284362,NA,NA,NA
KCHI,annotated-13993_45847274-1,17299492,17300010,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPEECH,17301992,17302728,1,NA,NA,178,SPEECH,17299484,SPEECH,17302728,NA,NA,NA
KCHI,annotated-13993_45847274-1,17301992,17302546,NA,1,NA,NA,NA,NA,SPEECH,17299484,17300012,1,NA,NA,NA,NA,NA,NA,NA,NA,178,SPEECH,17299484,SPEECH,17302728,NA,NA,NA
KCHI,annotated-13993_45847274-1,17568865,17569992,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,17568865,17569992
KCHI,annotated-13993_45847274-1,17583510,17585147,NA,1,NA,NA,NA,NA,SPEECH,17581296,17582492,1,NA,NA,SPEECH,17587079,17587992,1,NA,NA,179,SPEECH,17581296,SPEECH,17587992,NA,NA,NA
KCHI,annotated-13993_45847274-1,17587167,17587992,NA,1,NA,NA,NA,NA,SPEECH,17587079,17587992,1,NA,NA,NA,NA,NA,NA,NA,NA,179,SPEECH,17581296,SPEECH,17587992,NA,NA,NA
KCHI,annotated-13993_45847274-1,17595257,17595844,NA,1,NA,NA,NA,NA,FEM,17591511,17595492,1,NA,NA,FEM,17596425,17599878,1,NA,NA,180,FEM,17591511,KCHI,17605011,NA,NA,NA
KCHI,annotated-13993_45847274-1,17601324,17601898,NA,1,NA,NA,NA,NA,SPEECH,17591511,17600085,1,NA,NA,FEM,17601801,17603004,1,NA,NA,180,FEM,17591511,KCHI,17605011,NA,NA,NA
KCHI,annotated-13993_45847274-1,17603492,17605011,NA,1,NA,NA,NA,NA,FEM,17601801,17603004,1,NA,NA,NA,NA,NA,NA,NA,NA,180,FEM,17591511,KCHI,17605011,NA,NA,NA
KCHI,annotated-13993_45847274-1,17607071,17608305,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,17607071,17608305
KCHI,annotated-13993_45847274-1,17617605,17619512,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FEM,17619647,17621485,1,NA,NA,181,SPEECH,17617510,SPEECH,17626493,NA,NA,NA
KCHI,annotated-13993_45847274-1,17621493,17623012,NA,1,NA,NA,NA,NA,FEM,17619647,17621485,1,NA,NA,SPEECH,17624009,17626493,1,NA,NA,181,SPEECH,17617510,SPEECH,17626493,NA,NA,NA
KCHI,annotated-13993_45847274-1,17624157,17625075,NA,1,NA,NA,NA,NA,SPEECH,17617510,17623492,1,NA,NA,FEM,17624604,17626492,1,NA,NA,181,SPEECH,17617510,SPEECH,17626493,NA,NA,NA
KCHI,annotated-13993_45847274-1,17634220,17635145,NA,1,NA,NA,NA,NA,FEM,17632492,17634044,1,NA,NA,FEM,17635011,17638459,1,NA,NA,182,FEM,17632492,KCHI,17638997,NA,NA,NA
KCHI,annotated-13993_45847274-1,17635597,17635918,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CHI,17637510,17638239,1,NA,NA,182,FEM,17632492,KCHI,17638997,NA,NA,NA
KCHI,annotated-13993_45847274-1,17638698,17638997,NA,1,NA,NA,NA,NA,FEM,17635011,17638459,1,NA,NA,NA,NA,NA,NA,NA,NA,182,FEM,17632492,KCHI,17638997,NA,NA,NA
KCHI,annotated-13993_45847274-1,17645492,17646211,NA,1,NA,NA,NA,NA,SPEECH,17641837,17643992,1,NA,NA,MAL,17645992,17647767,1,NA,NA,183,SPEECH,17641837,MAL,17647767,NA,NA,NA
KCHI,annotated-13993_45847274-1,17663997,17664510,NA,1,NA,NA,NA,NA,FEM,17662492,17664510,1,NA,NA,SPEECH,17666243,17668010,1,NA,NA,184,FEM,17662492,SPEECH,17668010,NA,NA,NA
KCHI,annotated-13993_45847274-1,17666321,17667011,NA,1,NA,NA,NA,NA,SPEECH,17662492,17664814,1,NA,NA,FEM,17667511,17667793,1,NA,NA,184,FEM,17662492,SPEECH,17668010,NA,NA,NA
KCHI,annotated-13993_45847274-1,17681623,17682803,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FEM,17683453,17690522,1,NA,NA,185,KCHI,17681623,FEM,17690522,NA,NA,NA
KCHI,annotated-13993_45847274-1,17795992,17796627,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,17795992,17796627
KCHI,annotated-13993_45847274-1,17803392,17805004,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FEM,17804327,17806185,1,NA,NA,186,KCHI,17803392,FEM,17806185,NA,NA,NA
KCHI,annotated-13993_45847274-1,17810515,17811065,NA,1,NA,NA,NA,NA,FEM,17808682,17810105,1,NA,NA,SPEECH,17812730,17814126,2,17814511,17816335,187,FEM,17808682,FEM,17821015,NA,NA,NA
KCHI,annotated-13993_45847274-1,17817658,17818740,NA,1,NA,NA,NA,NA,SPEECH,17814511,17816335,2,17812730,17814126,FEM,17818993,17821015,1,NA,NA,187,FEM,17808682,FEM,17821015,NA,NA,NA
KCHI,annotated-13993_45847274-1,17823621,17824428,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,17823621,17824428
KCHI,annotated-13993_45847274-1,17838100,17839011,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FEM,17839006,17840466,1,NA,NA,188,KCHI,17838100,FEM,17840466,NA,NA,NA
KCHI,annotated-13993_45847274-1,17852515,17853492,NA,1,NA,NA,NA,NA,MAL,17849511,17852486,1,NA,NA,FEM,17854086,17856145,2,17856492,17857273,189,MAL,17849511,FEM,17857273,NA,NA,NA
KCHI,annotated-13993_45847274-1,17881732,17882775,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FEM,17883011,17884992,2,17886992,17888210,190,KCHI,17881732,FEM,17888210,NA,NA,NA
KCHI,annotated-13993_45847274-1,17957892,17960501,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,17957892,17960501
KCHI,annotated-13993_45847274-1,17974492,17974684,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,17974492,17974684
KCHI,annotated-13993_45847274-1,18035664,18036010,NA,1,NA,NA,NA,NA,FEM,18034827,18035664,1,NA,NA,CHI,18035814,18036356,1,NA,NA,191,FEM,18034827,FEM,18041512,NA,NA,NA
KCHI,annotated-13993_45847274-1,18037574,18037991,NA,1,NA,NA,NA,NA,CHI,18035814,18036356,1,NA,NA,CHI,18037576,18039366,1,NA,NA,191,FEM,18034827,FEM,18041512,NA,NA,NA
KCHI,annotated-13993_45847274-1,18038928,18039475,NA,1,NA,NA,NA,NA,CHI,18037576,18039366,1,NA,NA,FEM,18039328,18041512,1,NA,NA,191,FEM,18034827,FEM,18041512,NA,NA,NA
KCHI,annotated-13993_45847274-1,18049838,18050403,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FEM,18049993,18050511,1,NA,NA,192,KCHI,18049838,KCHI,18050975,NA,NA,NA
KCHI,annotated-13993_45847274-1,18050511,18050975,NA,1,NA,NA,NA,NA,FEM,18049993,18050511,1,NA,NA,NA,NA,NA,NA,NA,NA,192,KCHI,18049838,KCHI,18050975,NA,NA,NA
KCHI,annotated-13993_45847274-1,18057565,18057749,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CHI,18059043,18059747,1,NA,NA,193,FEM,18053753,CHI,18059747,NA,NA,NA
KCHI,annotated-13993_45847274-1,18058493,18059492,NA,1,NA,NA,NA,NA,FEM,18053753,18057791,1,NA,NA,NA,NA,NA,NA,NA,NA,193,FEM,18053753,CHI,18059747,NA,NA,NA
KCHI,annotated-13993_45847274-1,18067828,18068533,NA,1,NA,NA,NA,NA,FEM,18062992,18067641,1,NA,NA,FEM,18068609,18071491,2,18072394,18078957,194,FEM,18062992,KCHI,18079873,NA,NA,NA
KCHI,annotated-13993_45847274-1,18078992,18079873,NA,1,NA,NA,NA,NA,FEM,18072394,18078957,2,18068609,18071491,NA,NA,NA,NA,NA,NA,194,FEM,18062992,KCHI,18079873,NA,NA,NA
KCHI,annotated-13993_45847274-1,18082423,18083260,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,18082423,18083260
KCHI,annotated-13993_45847274-1,18087833,18091805,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FEM,18091370,18093582,1,NA,NA,195,KCHI,18087833,KCHI,18113510,NA,NA,NA
KCHI,annotated-13993_45847274-1,18094492,18098993,NA,1,NA,NA,NA,NA,FEM,18091370,18093582,1,NA,NA,FEM,18099639,18101117,2,18101863,18103245,195,KCHI,18087833,KCHI,18113510,NA,NA,NA
KCHI,annotated-13993_45847274-1,18102992,18108011,NA,1,NA,NA,NA,NA,FEM,18101863,18103245,2,18099639,18101117,FEM,18108011,18112012,1,NA,NA,195,KCHI,18087833,KCHI,18113510,NA,NA,NA
KCHI,annotated-13993_45847274-1,18113115,18113510,NA,1,NA,NA,NA,NA,MAL,18111492,18112699,1,NA,NA,NA,NA,NA,NA,NA,NA,195,KCHI,18087833,KCHI,18113510,NA,NA,NA
KCHI,annotated-13993_45847274-1,18144925,18146359,NA,1,NA,NA,NA,NA,FEM,18139991,18145298,1,NA,NA,MAL,18146486,18149940,1,NA,NA,196,SPEECH,18138892,SPEECH,18158192,NA,NA,NA
KCHI,annotated-13993_45847274-1,18151889,18152974,NA,1,NA,NA,NA,NA,SPEECH,18138892,18150510,1,NA,NA,SPEECH,18154555,18158192,1,NA,NA,196,SPEECH,18138892,SPEECH,18158192,NA,NA,NA
KCHI,annotated-13993_45847274-1,18154739,18155514,NA,1,NA,NA,NA,NA,SPEECH,18151930,18153012,1,NA,NA,FEM,18155441,18158163,1,NA,NA,196,SPEECH,18138892,SPEECH,18158192,NA,NA,NA
KCHI,annotated-13993_45847274-1,18166511,18167289,NA,3,NA,NA,18167957,18169791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,18166511,18169791
KCHI,annotated-13993_45847274-1,18167512,18167720,NA,3,18166511,18167289,18167957,18169791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,18166511,18169791
KCHI,annotated-13993_45847274-1,18167957,18169791,NA,3,18166511,18167289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,18166511,18169791
KCHI,annotated-13993_45847274-1,18189986,18190767,NA,1,NA,NA,NA,NA,CHI,18189387,18189993,1,NA,NA,FEM,18192119,18192654,1,NA,NA,197,CHI,18189387,KCHI,18193336,NA,NA,NA
KCHI,annotated-13993_45847274-1,18192511,18193336,NA,1,NA,NA,NA,NA,FEM,18192119,18192654,1,NA,NA,NA,NA,NA,NA,NA,NA,197,CHI,18189387,KCHI,18193336,NA,NA,NA
KCHI,annotated-13993_45847274-1,18197597,18201119,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,18197597,18201119
KCHI,annotated-13993_45847274-1,18275517,18277900,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,18275517,18277900
KCHI,annotated-13993_45847274-1,18281057,18282184,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,18281057,18282184
KCHI,annotated-13993_45847274-1,18739510,18741321,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,18739510,18741321
KCHI,annotated-13993_45847274-1,18745992,18749900,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FEM,18749740,18751073,1,NA,NA,198,KCHI,18745992,FEM,18751073,NA,NA,NA
KCHI,annotated-13993_45847274-1,18758512,18762034,NA,1,NA,NA,NA,NA,FEM,18757448,18758010,2,18754991,18755511,SPEECH,18763010,18768491,1,NA,NA,199,FEM,18754991,SPEECH,18768491,NA,NA,NA
KCHI,annotated-13993_45847274-1,18766718,18767774,NA,1,NA,NA,NA,NA,FEM,18763491,18766284,1,NA,NA,NA,NA,NA,NA,NA,NA,199,FEM,18754991,SPEECH,18768491,NA,NA,NA
KCHI,annotated-13993_45847274-1,18771011,18774178,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPEECH,18775307,18779811,1,NA,NA,200,KCHI,18771011,SPEECH,18779811,NA,NA,NA
KCHI,annotated-13993_45847274-1,18775371,18778285,NA,1,NA,NA,NA,NA,SPEECH,18771011,18774492,1,NA,NA,FEM,18778357,18779810,1,NA,NA,200,KCHI,18771011,SPEECH,18779811,NA,NA,NA
KCHI,annotated-13993_45847274-1,18821032,18821511,NA,1,NA,NA,NA,NA,SPEECH,18818792,18820098,1,NA,NA,SPEECH,18822512,18823000,1,NA,NA,201,SPEECH,18818792,FEM,18834017,NA,NA,NA
KCHI,annotated-13993_45847274-1,18823887,18827589,NA,1,NA,NA,NA,NA,SPEECH,18822512,18823000,1,NA,NA,NA,NA,NA,NA,NA,NA,201,SPEECH,18818792,FEM,18834017,NA,NA,NA
KCHI,annotated-13993_45847274-1,18828352,18830546,NA,1,NA,NA,NA,NA,CHI,18826926,18827128,1,NA,NA,FEM,18831285,18834017,1,NA,NA,201,SPEECH,18818792,FEM,18834017,NA,NA,NA
KCHI,annotated-13993_45847274-1,18837854,18842255,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPEECH,18842851,18849029,1,NA,NA,202,KCHI,18837854,SPEECH,18849029,NA,NA,NA
KCHI,annotated-13993_45847274-1,18842856,18849010,NA,1,NA,NA,NA,NA,SPEECH,18837865,18842303,1,NA,NA,NA,NA,NA,NA,NA,NA,202,KCHI,18837854,SPEECH,18849029,NA,NA,NA
KCHI,annotated-13993_45847274-1,18851491,18853491,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203,SPEECH,18851468,SPEECH,18859992,NA,NA,NA
KCHI,annotated-13993_45847274-1,18855960,18856964,NA,1,NA,NA,NA,NA,SPEECH,18851468,18854855,1,NA,NA,SPEECH,18858665,18859532,2,18859643,18859992,203,SPEECH,18851468,SPEECH,18859992,NA,NA,NA
KCHI,annotated-13993_45847274-1,18927856,18929992,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CHI,18929229,18930010,1,NA,NA,204,SPEECH,18927829,FEM,18934992,NA,NA,NA
KCHI,annotated-13993_45847274-1,18931511,18932157,NA,1,NA,NA,NA,NA,SPEECH,18927829,18930372,1,NA,NA,FEM,18933478,18934992,1,NA,NA,204,SPEECH,18927829,FEM,18934992,NA,NA,NA
KCHI,annotated-13993_45847274-1,18949400,18951012,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CHI,18950453,18951339,1,NA,NA,205,KCHI,18949400,FEM,18964310,NA,NA,NA
KCHI,annotated-13993_45847274-1,18953344,18954011,NA,1,NA,NA,NA,NA,FEM,18951511,18953011,1,NA,NA,CHI,18955115,18957920,1,NA,NA,205,KCHI,18949400,FEM,18964310,NA,NA,NA
KCHI,annotated-13993_45847274-1,18956012,18958400,NA,1,NA,NA,NA,NA,FEM,18955261,18955492,1,NA,NA,CHI,18959257,18961012,1,NA,NA,205,KCHI,18949400,FEM,18964310,NA,NA,NA
KCHI,annotated-13993_45847274-1,18958511,18960879,NA,1,NA,NA,NA,NA,CHI,18955115,18957920,1,NA,NA,CHI,18961196,18961331,2,18961697,18961807,205,KCHI,18949400,FEM,18964310,NA,NA,NA
KCHI,annotated-13993_45847274-1,18961008,18962051,NA,1,NA,NA,NA,NA,CHI,18959257,18961012,1,NA,NA,FEM,18963011,18964310,1,NA,NA,205,KCHI,18949400,FEM,18964310,NA,NA,NA
KCHI,annotated-13993_45847274-1,18976493,18976893,NA,1,NA,NA,NA,NA,SPEECH,18972552,18974992,1,NA,NA,NA,NA,NA,NA,NA,NA,206,SPEECH,18972552,KCHI,18976893,NA,NA,NA
KCHI,annotated-13993_45847274-1,18988925,18989512,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,18988925,18989512
KCHI,annotated-13993_45847274-1,19117512,19122929,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPEECH,19124402,19126511,1,NA,NA,207,SPEECH,19117510,SPEECH,19126511,NA,NA,NA
KCHI,annotated-13993_45847274-1,19124458,19126493,NA,1,NA,NA,NA,NA,SPEECH,19117510,19122991,1,NA,NA,NA,NA,NA,NA,NA,NA,207,SPEECH,19117510,SPEECH,19126511,NA,NA,NA
KCHI,annotated-13993_45847274-1,19130011,19132563,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,19130011,19132563
KCHI,annotated-13993_45847274-1,19142632,19145492,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPEECH,19147462,19152492,1,NA,NA,208,KCHI,19142632,SPEECH,19152492,NA,NA,NA
KCHI,annotated-13993_45847274-1,19147492,19152011,NA,1,NA,NA,NA,NA,SPEECH,19142664,19145511,1,NA,NA,NA,NA,NA,NA,NA,NA,208,KCHI,19142632,SPEECH,19152492,NA,NA,NA
KCHI,annotated-13993_45847274-1,19155992,19157011,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FEM,19157013,19159511,1,NA,NA,209,KCHI,19155992,FEM,19159511,NA,NA,NA
KCHI,annotated-13993_45847274-1,19175992,19176245,NA,2,NA,NA,19176510,19182011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210,KCHI,19175992,KCHI,19186444,NA,NA,NA
KCHI,annotated-13993_45847274-1,19176510,19182011,NA,2,19175992,19176245,NA,NA,NA,NA,NA,NA,NA,NA,MAL,19182493,19183467,1,NA,NA,210,KCHI,19175992,KCHI,19186444,NA,NA,NA
KCHI,annotated-13993_45847274-1,19183481,19186444,NA,1,NA,NA,NA,NA,MAL,19182493,19183467,1,NA,NA,NA,NA,NA,NA,NA,NA,210,KCHI,19175992,KCHI,19186444,NA,NA,NA
KCHI,annotated-13993_45847274-1,19190480,19191493,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CHI,19190787,19191511,2,19191912,19192511,211,KCHI,19190480,CHI,19192511,NA,NA,NA
KCHI,annotated-13993_45847274-1,19198262,19199541,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,19198262,19199541
KCHI,annotated-13993_45847274-1,19266424,19267523,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,19266424,19267523
KCHI,annotated-13993_45847274-1,19269993,19277150,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,19269993,19277150
KCHI,annotated-13993_45847274-1,19279659,19283155,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,19279659,19283155
KCHI,annotated-13993_45847274-1,19444011,19445511,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPEECH,19446850,19447825,1,NA,NA,212,SPEECH,19444010,SPEECH,19449992,NA,NA,NA
KCHI,annotated-13993_45847274-1,19446868,19447666,NA,1,NA,NA,NA,NA,SPEECH,19444010,19445581,1,NA,NA,SPEECH,19448463,19449992,1,NA,NA,212,SPEECH,19444010,SPEECH,19449992,NA,NA,NA
KCHI,annotated-13993_45847274-1,19453011,19455318,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,19453011,19455318
KCHI,annotated-13993_45847274-1,19469992,19470429,NA,1,NA,NA,NA,NA,SPEECH,19468112,19468279,2,19466072,19466686,NA,NA,NA,NA,NA,NA,213,SPEECH,19466072,KCHI,19470429,NA,NA,NA
KCHI,annotated-13993_45847274-1,19484493,19485011,NA,1,NA,NA,NA,NA,FEM,19483352,19484795,1,NA,NA,NA,NA,NA,NA,NA,NA,214,FEM,19483352,KCHI,19485011,NA,NA,NA
KCHI,annotated-13993_45847274-1,19520462,19521053,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FEM,19520487,19521660,2,19522510,19527510,215,KCHI,19520462,FEM,19527510,NA,NA,NA
KCHI,annotated-13993_45847274-1,19530992,19531618,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FEM,19532492,19532954,1,NA,NA,216,SPEECH,19530933,SPEECH,19553992,NA,NA,NA
KCHI,annotated-13993_45847274-1,19531989,19532451,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CHI,19532922,19533438,1,NA,NA,216,SPEECH,19530933,SPEECH,19553992,NA,NA,NA
KCHI,annotated-13993_45847274-1,19533012,19533461,NA,1,NA,NA,NA,NA,CHI,19532922,19533438,1,NA,NA,FEM,19533798,19534993,2,19536491,19537718,216,SPEECH,19530933,SPEECH,19553992,NA,NA,NA
