speaker,annot.clip,start.ms,stop.ms,addressee,spkr.n.increments,spkr.prev.increment.start,spkr.prev.increment.stop,spkr.post.increment.start,spkr.post.increment.stop,prompt.spkr,prompt.start.ms,prompt.stop.ms,prompt.n.increments,prompt.prev.increment.start,prompt.prev.increment.stop,response.spkr,response.start.ms,response.stop.ms,response.n.increments,response.post.increment.start,response.post.increment.stop,intseq.num,intseq.start.spkr,intseq.start.ms,intseq.stop.spkr,intseq.stop.ms,vocseq.num,vocseq.start.ms,vocseq.stop.ms
CH,annotated-0_51968990-1,8119870,8120500,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,8119870,8120500
CH,annotated-0_51968990-1,8129440,8130050,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,8131970,8132570,1,NA,NA,180,CH,8129440,FA,8132570,NA,NA,NA
CH,annotated-0_51968990-1,8136940,8137540,NA,1,NA,NA,NA,NA,FA,8135940,8136940,1,NA,NA,NA,NA,NA,NA,NA,NA,181,FA,8135940,CH,8137540,NA,NA,NA
CH,annotated-0_51968990-1,8141140,8141740,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,8143450,8144050,2,8145240,8146240,182,CH,8141140,FA,8150240,NA,NA,NA
CH,annotated-0_51968990-1,8147580,8148260,NA,1,NA,NA,NA,NA,FA,8145240,8146240,2,8143450,8144050,FA,8148260,8149580,2,8149580,8150240,182,CH,8141140,FA,8150240,NA,NA,NA
CH,annotated-0_51968990-1,8158180,8159090,NA,1,NA,NA,NA,NA,FA,8155990,8158180,2,8153680,8154880,FA,8159890,8160890,2,8162490,8163490,183,FA,8153680,FA,8173620,NA,NA,NA
CH,annotated-0_51968990-1,8163490,8164550,NA,1,NA,NA,NA,NA,FA,8162490,8163490,2,8159890,8160890,FA,8164550,8165840,1,NA,NA,183,FA,8153680,FA,8173620,NA,NA,NA
CH,annotated-0_51968990-1,8165840,8166870,NA,1,NA,NA,NA,NA,FA,8164550,8165840,1,NA,NA,FA,8168190,8169270,1,NA,NA,183,FA,8153680,FA,8173620,NA,NA,NA
CH,annotated-0_51968990-1,8169270,8170080,NA,1,NA,NA,NA,NA,FA,8168190,8169270,1,NA,NA,FA,8170080,8171740,2,8172590,8173620,183,FA,8153680,FA,8173620,NA,NA,NA
CH,annotated-0_51968990-1,8206060,8206670,NA,1,NA,NA,NA,NA,FA,8204480,8206060,4,8195760,8197180,FA,8206670,8207850,3,8209770,8212480,184,FA,8195760,CH,8215330,NA,NA,NA
CH,annotated-0_51968990-1,8212480,8213150,NA,3,NA,NA,8214190,8215330,FA,8209770,8212480,3,8206670,8207850,NA,NA,NA,NA,NA,NA,184,FA,8195760,CH,8215330,NA,NA,NA
CH,annotated-0_51968990-1,8213150,8214190,NA,3,8212480,8213150,8214190,8215330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184,FA,8195760,CH,8215330,NA,NA,NA
CH,annotated-0_51968990-1,8214190,8215330,NA,3,8212480,8213150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184,FA,8195760,CH,8215330,NA,NA,NA
CH,annotated-0_51968990-1,8232930,8234810,NA,2,NA,NA,8235660,8236510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185,CH,8232930,FA,8274490,NA,NA,NA
CH,annotated-0_51968990-1,8235660,8236510,NA,2,8232930,8234810,NA,NA,NA,NA,NA,NA,NA,NA,FA,8238220,8239220,1,NA,NA,185,CH,8232930,FA,8274490,NA,NA,NA
CH,annotated-0_51968990-1,8237510,8238220,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,8239220,8240330,3,8241620,8242960,185,CH,8232930,FA,8274490,NA,NA,NA
CH,annotated-0_51968990-1,8244510,8245110,NA,1,NA,NA,NA,NA,FA,8241620,8242960,3,8239220,8240330,FA,8245110,8246360,4,8255680,8261920,185,CH,8232930,FA,8274490,NA,NA,NA
CH,annotated-0_51968990-1,8262820,8264430,NA,2,NA,NA,8265230,8266300,FA,8255680,8261920,4,8245110,8246360,NA,NA,NA,NA,NA,NA,185,CH,8232930,FA,8274490,NA,NA,NA
CH,annotated-0_51968990-1,8265230,8266300,NA,2,8262820,8264430,NA,NA,NA,NA,NA,NA,NA,NA,FA,8268240,8270990,4,8273890,8274490,185,CH,8232930,FA,8274490,NA,NA,NA
CH,annotated-0_51968990-1,8267110,8268240,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185,CH,8232930,FA,8274490,NA,NA,NA
CH,annotated-0_51968990-1,8283120,8283720,NA,1,NA,NA,NA,NA,FA,8278650,8283120,3,8276770,8277780,FA,8283720,8286720,1,NA,NA,186,FA,8276770,FA,8302140,NA,NA,NA
CH,annotated-0_51968990-1,8289510,8291070,NA,2,NA,NA,8292620,8293620,CX,8286720,8288390,1,NA,NA,NA,NA,NA,NA,NA,NA,186,FA,8276770,FA,8302140,NA,NA,NA
CH,annotated-0_51968990-1,8292620,8293620,NA,2,8289510,8291070,NA,NA,NA,NA,NA,NA,NA,NA,FA,8294220,8300140,3,8300740,8302140,186,FA,8276770,FA,8302140,NA,NA,NA
CH,annotated-0_51968990-1,8293620,8294220,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186,FA,8276770,FA,8302140,NA,NA,NA
CH,annotated-0_51968990-1,8307640,8308470,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,8308470,8314770,3,8315510,8318820,187,CH,8307640,FA,8318820,NA,NA,NA
CH,annotated-0_51968990-1,8331470,8332380,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,8332380,8334850,5,8338640,8341640,188,CH,8331470,CH,8379810,NA,NA,NA
CH,annotated-0_51968990-1,8342590,8345030,NA,3,NA,NA,8347590,8350640,FA,8338640,8341640,5,8332380,8334850,NA,NA,NA,NA,NA,NA,188,CH,8331470,CH,8379810,NA,NA,NA
CH,annotated-0_51968990-1,8346190,8346790,NA,3,8342590,8345030,8347590,8350640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188,CH,8331470,CH,8379810,NA,NA,NA
CH,annotated-0_51968990-1,8347590,8350640,NA,3,8342590,8345030,NA,NA,NA,NA,NA,NA,NA,NA,FA,8351640,8354100,1,NA,NA,188,CH,8331470,CH,8379810,NA,NA,NA
CH,annotated-0_51968990-1,8350640,8351640,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188,CH,8331470,CH,8379810,NA,NA,NA
CH,annotated-0_51968990-1,8354100,8354730,NA,1,NA,NA,NA,NA,FA,8351640,8354100,1,NA,NA,FA,8354730,8355950,5,8359640,8360830,188,CH,8331470,CH,8379810,NA,NA,NA
CH,annotated-0_51968990-1,8360830,8362120,NA,1,NA,NA,NA,NA,FA,8359640,8360830,5,8354730,8355950,FA,8362120,8363330,3,8363930,8364930,188,CH,8331470,CH,8379810,NA,NA,NA
CH,annotated-0_51968990-1,8365730,8367390,NA,1,NA,NA,NA,NA,FA,8363930,8364930,3,8362120,8363330,FA,8367390,8368460,1,NA,NA,188,CH,8331470,CH,8379810,NA,NA,NA
CH,annotated-0_51968990-1,8368460,8369130,NA,1,NA,NA,NA,NA,FA,8367390,8368460,1,NA,NA,FA,8369130,8371100,2,8373060,8374080,188,CH,8331470,CH,8379810,NA,NA,NA
CH,annotated-0_51968990-1,8374960,8375960,NA,1,NA,NA,NA,NA,FA,8373060,8374080,2,8369130,8371100,FA,8377360,8378390,1,NA,NA,188,CH,8331470,CH,8379810,NA,NA,NA
CH,annotated-0_51968990-1,8376760,8377360,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188,CH,8331470,CH,8379810,NA,NA,NA
CH,annotated-0_51968990-1,8378390,8379810,NA,1,NA,NA,NA,NA,FA,8377360,8378390,1,NA,NA,NA,NA,NA,NA,NA,NA,188,CH,8331470,CH,8379810,NA,NA,NA
CH,annotated-0_51968990-1,8382910,8384380,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,8385410,8386010,1,NA,NA,189,CH,8382910,FA,8404720,NA,NA,NA
CH,annotated-0_51968990-1,8386860,8387460,NA,2,NA,NA,8388460,8389120,FA,8385410,8386010,1,NA,NA,NA,NA,NA,NA,NA,NA,189,CH,8382910,FA,8404720,NA,NA,NA
CH,annotated-0_51968990-1,8388460,8389120,NA,2,8386860,8387460,NA,NA,NA,NA,NA,NA,NA,NA,FA,8389920,8392930,1,NA,NA,189,CH,8382910,FA,8404720,NA,NA,NA
CH,annotated-0_51968990-1,8392930,8393530,NA,1,NA,NA,NA,NA,FA,8389920,8392930,1,NA,NA,FA,8394330,8396400,1,NA,NA,189,CH,8382910,FA,8404720,NA,NA,NA
CH,annotated-0_51968990-1,8396400,8398420,NA,1,NA,NA,NA,NA,FA,8394330,8396400,1,NA,NA,FA,8398420,8399450,1,NA,NA,189,CH,8382910,FA,8404720,NA,NA,NA
CH,annotated-0_51968990-1,8400250,8401000,NA,1,NA,NA,NA,NA,FA,8398420,8399450,1,NA,NA,FA,8401000,8402010,3,8403450,8404720,189,CH,8382910,FA,8404720,NA,NA,NA
CH,annotated-0_51968990-1,8410140,8411080,NA,1,NA,NA,NA,NA,FA,8408210,8409220,2,8407020,8408210,FA,8411080,8413300,10,8428950,8435580,190,FA,8407020,FA,8435580,NA,NA,NA
CH,annotated-0_51968990-1,8473570,8474290,NA,1,NA,NA,NA,NA,CX,8471940,8472600,1,NA,NA,FA,8474290,8475800,2,8476600,8477660,191,CX,8471940,FA,8502820,NA,NA,NA
CH,annotated-0_51968990-1,8477660,8478370,NA,1,NA,NA,NA,NA,FA,8476600,8477660,2,8474290,8475800,FA,8478370,8480510,10,8498210,8502820,191,CX,8471940,FA,8502820,NA,NA,NA
CH,annotated-0_51968990-1,8520370,8520970,NA,2,NA,NA,8521970,8522960,FA,8518210,8519210,2,8507750,8517210,NA,NA,NA,NA,NA,NA,192,FA,8507750,CH,8568470,NA,NA,NA
CH,annotated-0_51968990-1,8521970,8522960,NA,2,8520370,8520970,NA,NA,NA,NA,NA,NA,NA,NA,FA,8523960,8524960,1,NA,NA,192,FA,8507750,CH,8568470,NA,NA,NA
CH,annotated-0_51968990-1,8524960,8526740,NA,1,NA,NA,NA,NA,FA,8523960,8524960,1,NA,NA,FA,8526740,8528240,2,8530040,8532150,192,FA,8507750,CH,8568470,NA,NA,NA
CH,annotated-0_51968990-1,8532150,8533470,NA,1,NA,NA,NA,NA,FA,8530040,8532150,2,8526740,8528240,FA,8533470,8534650,1,NA,NA,192,FA,8507750,CH,8568470,NA,NA,NA
CH,annotated-0_51968990-1,8534650,8536910,NA,1,NA,NA,NA,NA,FA,8533470,8534650,1,NA,NA,CX,8537710,8538470,1,NA,NA,192,FA,8507750,CH,8568470,NA,NA,NA
CH,annotated-0_51968990-1,8542000,8543870,NA,1,NA,NA,NA,NA,FA,8539890,8540990,2,8538470,8539890,FA,8543870,8547380,1,NA,NA,192,FA,8507750,CH,8568470,NA,NA,NA
CH,annotated-0_51968990-1,8547380,8548010,NA,2,NA,NA,8548810,8550300,FA,8543870,8547380,1,NA,NA,NA,NA,NA,NA,NA,NA,192,FA,8507750,CH,8568470,NA,NA,NA
CH,annotated-0_51968990-1,8548810,8550300,NA,2,8547380,8548010,NA,NA,NA,NA,NA,NA,NA,NA,FA,8551460,8552130,5,8565990,8566990,192,FA,8507750,CH,8568470,NA,NA,NA
CH,annotated-0_51968990-1,8567870,8568470,NA,1,NA,NA,NA,NA,FA,8565990,8566990,5,8551460,8552130,NA,NA,NA,NA,NA,NA,192,FA,8507750,CH,8568470,NA,NA,NA
CH,annotated-0_51968990-1,8577140,8577780,NA,1,NA,NA,NA,NA,FA,8575210,8576340,1,NA,NA,FA,8577780,8578850,1,NA,NA,193,FA,8575210,FA,8782290,NA,NA,NA
CH,annotated-0_51968990-1,8579870,8580810,NA,1,NA,NA,NA,NA,FA,8577780,8578850,1,NA,NA,CX,8580810,8581960,1,NA,NA,193,FA,8575210,FA,8782290,NA,NA,NA
CH,annotated-0_51968990-1,8581960,8582920,NA,2,NA,NA,8584240,8584840,CX,8580810,8581960,1,NA,NA,NA,NA,NA,NA,NA,NA,193,FA,8575210,FA,8782290,NA,NA,NA
CH,annotated-0_51968990-1,8584240,8584840,NA,2,8581960,8582920,NA,NA,NA,NA,NA,NA,NA,NA,FA,8585840,8587220,2,8588460,8589270,193,FA,8575210,FA,8782290,NA,NA,NA
CH,annotated-0_51968990-1,8590270,8590870,NA,1,NA,NA,NA,NA,FA,8588460,8589270,2,8585840,8587220,FA,8592590,8593770,1,NA,NA,193,FA,8575210,FA,8782290,NA,NA,NA
CH,annotated-0_51968990-1,8591670,8592590,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193,FA,8575210,FA,8782290,NA,NA,NA
CH,annotated-0_51968990-1,8594950,8596060,NA,1,NA,NA,NA,NA,FA,8592590,8593770,1,NA,NA,FA,8596060,8597060,4,8600930,8602690,193,FA,8575210,FA,8782290,NA,NA,NA
CH,annotated-0_51968990-1,8603990,8604590,NA,1,NA,NA,NA,NA,FA,8600930,8602690,4,8596060,8597060,FA,8604590,8608410,3,8610060,8611290,193,FA,8575210,FA,8782290,NA,NA,NA
CH,annotated-0_51968990-1,8611290,8612130,NA,1,NA,NA,NA,NA,FA,8610060,8611290,3,8604590,8608410,FA,8612130,8614490,3,8615380,8616820,193,FA,8575210,FA,8782290,NA,NA,NA
CH,annotated-0_51968990-1,8616820,8617420,NA,1,NA,NA,NA,NA,FA,8615380,8616820,3,8612130,8614490,FA,8617420,8619120,25,8680610,8682580,193,FA,8575210,FA,8782290,NA,NA,NA
CH,annotated-0_51968990-1,8684590,8685240,NA,1,NA,NA,NA,NA,CX,8682580,8683500,1,NA,NA,FA,8685240,8690270,1,NA,NA,193,FA,8575210,FA,8782290,NA,NA,NA
CH,annotated-0_51968990-1,8691260,8693310,NA,1,NA,NA,NA,NA,FA,8685240,8690270,1,NA,NA,FA,8693310,8696350,1,NA,NA,193,FA,8575210,FA,8782290,NA,NA,NA
CH,annotated-0_51968990-1,8696350,8696970,NA,1,NA,NA,NA,NA,FA,8693310,8696350,1,NA,NA,FA,8696970,8698020,3,8702500,8707020,193,FA,8575210,FA,8782290,NA,NA,NA
CH,annotated-0_51968990-1,8707020,8710340,NA,1,NA,NA,NA,NA,FA,8702500,8707020,3,8696970,8698020,FA,8710340,8712500,7,8727950,8737710,193,FA,8575210,FA,8782290,NA,NA,NA
CH,annotated-0_51968990-1,8737710,8739130,NA,1,NA,NA,NA,NA,FA,8727950,8737710,7,8710340,8712500,FA,8741020,8744460,2,8745260,8746280,193,FA,8575210,FA,8782290,NA,NA,NA
CH,annotated-0_51968990-1,8746280,8746940,NA,1,NA,NA,NA,NA,FA,8745260,8746280,2,8741020,8744460,FA,8746940,8754200,3,8754900,8758810,193,FA,8575210,FA,8782290,NA,NA,NA
CH,annotated-0_51968990-1,8759730,8760390,NA,2,NA,NA,8761390,8762410,FA,8754900,8758810,3,8746940,8754200,NA,NA,NA,NA,NA,NA,193,FA,8575210,FA,8782290,NA,NA,NA
CH,annotated-0_51968990-1,8761390,8762410,NA,2,8759730,8760390,NA,NA,NA,NA,NA,NA,NA,NA,FA,8762410,8764040,1,NA,NA,193,FA,8575210,FA,8782290,NA,NA,NA
CH,annotated-0_51968990-1,8764840,8765520,NA,1,NA,NA,NA,NA,FA,8762410,8764040,1,NA,NA,CX,8765520,8766360,1,NA,NA,193,FA,8575210,FA,8782290,NA,NA,NA
CH,annotated-0_51968990-1,8767780,8768380,NA,1,NA,NA,NA,NA,FA,8766360,8767780,1,NA,NA,FA,8769370,8769990,6,8775980,8776980,193,FA,8575210,FA,8782290,NA,NA,NA
CH,annotated-0_51968990-1,8776980,8777880,NA,1,NA,NA,NA,NA,FA,8775980,8776980,6,8769370,8769990,FA,8777880,8778950,1,NA,NA,193,FA,8575210,FA,8782290,NA,NA,NA
CH,annotated-0_51968990-1,8778950,8780170,NA,1,NA,NA,NA,NA,FA,8777880,8778950,1,NA,NA,FA,8780170,8782290,1,NA,NA,193,FA,8575210,FA,8782290,NA,NA,NA
CH,annotated-0_51968990-1,8784490,8786170,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,8786170,8790060,3,8790660,8792380,194,CH,8784490,FA,8850250,NA,NA,NA
CH,annotated-0_51968990-1,8792380,8793040,NA,1,NA,NA,NA,NA,FA,8790660,8792380,3,8786170,8790060,FA,8793040,8797800,2,8798940,8800300,194,CH,8784490,FA,8850250,NA,NA,NA
CH,annotated-0_51968990-1,8802240,8802850,NA,1,NA,NA,NA,NA,CX,8801440,8802240,1,NA,NA,FA,8802850,8804710,1,NA,NA,194,CH,8784490,FA,8850250,NA,NA,NA
CH,annotated-0_51968990-1,8806120,8806910,NA,1,NA,NA,NA,NA,FA,8802850,8804710,1,NA,NA,FA,8806910,8808190,1,NA,NA,194,CH,8784490,FA,8850250,NA,NA,NA
CH,annotated-0_51968990-1,8809050,8809650,NA,2,NA,NA,8810630,8812110,FA,8806910,8808190,1,NA,NA,NA,NA,NA,NA,NA,NA,194,CH,8784490,FA,8850250,NA,NA,NA
CH,annotated-0_51968990-1,8810630,8812110,NA,2,8809050,8809650,NA,NA,NA,NA,NA,NA,NA,NA,FA,8812110,8813500,1,NA,NA,194,CH,8784490,FA,8850250,NA,NA,NA
CH,annotated-0_51968990-1,8813500,8814140,NA,2,NA,NA,8814140,8815140,FA,8812110,8813500,1,NA,NA,NA,NA,NA,NA,NA,NA,194,CH,8784490,FA,8850250,NA,NA,NA
CH,annotated-0_51968990-1,8814140,8815140,NA,2,8813500,8814140,NA,NA,NA,NA,NA,NA,NA,NA,FA,8816890,8818090,1,NA,NA,194,CH,8784490,FA,8850250,NA,NA,NA
CH,annotated-0_51968990-1,8815140,8816890,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,8818790,8821190,1,NA,NA,194,CH,8784490,FA,8850250,NA,NA,NA
CH,annotated-0_51968990-1,8818090,8818790,NA,1,NA,NA,NA,NA,FA,8816890,8818090,1,NA,NA,NA,NA,NA,NA,NA,NA,194,CH,8784490,FA,8850250,NA,NA,NA
CH,annotated-0_51968990-1,8821190,8823440,NA,1,NA,NA,NA,NA,FA,8818790,8821190,1,NA,NA,FA,8823440,8826760,1,NA,NA,194,CH,8784490,FA,8850250,NA,NA,NA
CH,annotated-0_51968990-1,8826760,8827630,NA,1,NA,NA,NA,NA,FA,8823440,8826760,1,NA,NA,FA,8827630,8828630,7,8848640,8850250,194,CH,8784490,FA,8850250,NA,NA,NA
CH,annotated-0_51968990-1,8885290,8886070,NA,1,NA,NA,NA,NA,FA,8876890,8885290,5,8853740,8864460,FA,8886070,8888170,1,NA,NA,195,FA,8853740,FA,8893440,NA,NA,NA
CH,annotated-0_51968990-1,8888170,8888840,NA,1,NA,NA,NA,NA,FA,8886070,8888170,1,NA,NA,FA,8888840,8893440,1,NA,NA,195,FA,8853740,FA,8893440,NA,NA,NA
CH,annotated-0_51968990-1,8900600,8901290,NA,1,NA,NA,NA,NA,FA,8896090,8900600,1,NA,NA,FA,8901290,8907480,5,8914440,8915850,196,FA,8896090,CH,8927040,NA,NA,NA
CH,annotated-0_51968990-1,8915850,8916450,NA,2,NA,NA,8917290,8917890,FA,8914440,8915850,5,8901290,8907480,NA,NA,NA,NA,NA,NA,196,FA,8896090,CH,8927040,NA,NA,NA
CH,annotated-0_51968990-1,8917290,8917890,NA,2,8915850,8916450,NA,NA,NA,NA,NA,NA,NA,NA,FA,8918710,8919910,1,NA,NA,196,FA,8896090,CH,8927040,NA,NA,NA
CH,annotated-0_51968990-1,8919910,8920640,NA,1,NA,NA,NA,NA,FA,8918710,8919910,1,NA,NA,CX,8920640,8921800,1,NA,NA,196,FA,8896090,CH,8927040,NA,NA,NA
CH,annotated-0_51968990-1,8926130,8927040,NA,1,NA,NA,NA,NA,FA,8924270,8926130,2,8921800,8923140,NA,NA,NA,NA,NA,NA,196,FA,8896090,CH,8927040,NA,NA,NA
CH,annotated-0_51968990-1,8930110,8930710,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CX,8932300,8933230,1,NA,NA,197,CH,8930110,FA,8950200,NA,NA,NA
CH,annotated-0_51968990-1,8931660,8932300,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CX,8933230,8933850,2,8933850,8934850,197,CH,8930110,FA,8950200,NA,NA,NA
CH,annotated-0_51968990-1,8934850,8936240,NA,1,NA,NA,NA,NA,CX,8933850,8934850,2,8933230,8933850,CX,8936240,8937170,3,8938050,8938860,197,CH,8930110,FA,8950200,NA,NA,NA
CH,annotated-0_51968990-1,8938860,8939480,NA,1,NA,NA,NA,NA,CX,8938050,8938860,3,8936240,8937170,FA,8939480,8940690,6,8948500,8950200,197,CH,8930110,FA,8950200,NA,NA,NA
CH,annotated-0_51968990-1,8959920,8962210,NA,1,NA,NA,NA,NA,FA,8956620,8958950,3,8952640,8953820,FA,8962210,8965060,1,NA,NA,198,FA,8952640,FA,8965060,NA,NA,NA
CH,annotated-0_51968990-1,8990690,8991290,NA,1,NA,NA,NA,NA,CX,8987610,8988720,1,NA,NA,NA,NA,NA,NA,NA,NA,199,CX,8987610,CH,8991290,NA,NA,NA
CH,annotated-0_51968990-1,8994630,8995230,NA,3,NA,NA,8998120,9000210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,CH,8994630,FA,9011820,NA,NA,NA
CH,annotated-0_51968990-1,8996720,8997320,NA,3,8994630,8995230,8998120,9000210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,CH,8994630,FA,9011820,NA,NA,NA
CH,annotated-0_51968990-1,8998120,9000210,NA,3,8994630,8995230,NA,NA,NA,NA,NA,NA,NA,NA,FA,9000210,9001400,1,NA,NA,200,CH,8994630,FA,9011820,NA,NA,NA
CH,annotated-0_51968990-1,9002230,9002870,NA,1,NA,NA,NA,NA,CX,9001400,9002230,1,NA,NA,FA,9002870,9004800,1,NA,NA,200,CH,8994630,FA,9011820,NA,NA,NA
CH,annotated-0_51968990-1,9004800,9007200,NA,1,NA,NA,NA,NA,FA,9002870,9004800,1,NA,NA,FA,9008600,9010010,2,9010820,9011820,200,CH,8994630,FA,9011820,NA,NA,NA
CH,annotated-0_51968990-1,9007200,9008000,NA,2,NA,NA,9008000,9008600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,CH,8994630,FA,9011820,NA,NA,NA
CH,annotated-0_51968990-1,9008000,9008600,NA,2,9007200,9008000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,CH,8994630,FA,9011820,NA,NA,NA
CH,annotated-0_51968990-1,9015170,9015840,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,9016850,9017850,1,NA,NA,201,CH,9015170,FA,9019980,NA,NA,NA
CH,annotated-0_51968990-1,9017850,9018670,NA,1,NA,NA,NA,NA,FA,9016850,9017850,1,NA,NA,FA,9018670,9019980,1,NA,NA,201,CH,9015170,FA,9019980,NA,NA,NA
CH,annotated-0_51968990-1,9030210,9030810,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,9031990,9032990,1,NA,NA,202,CH,9030210,FA,9032990,NA,NA,NA
CH,annotated-0_51968990-1,9044080,9045500,NA,2,NA,NA,9046300,9047950,FA,9040850,9043280,1,NA,NA,NA,NA,NA,NA,NA,NA,203,FA,9040850,CH,9064180,NA,NA,NA
CH,annotated-0_51968990-1,9046300,9047950,NA,2,9044080,9045500,NA,NA,NA,NA,NA,NA,NA,NA,FA,9047950,9049850,1,NA,NA,203,FA,9040850,CH,9064180,NA,NA,NA
CH,annotated-0_51968990-1,9049850,9051190,NA,1,NA,NA,NA,NA,FA,9047950,9049850,1,NA,NA,FA,9051190,9052560,1,NA,NA,203,FA,9040850,CH,9064180,NA,NA,NA
CH,annotated-0_51968990-1,9053990,9056390,NA,1,NA,NA,NA,NA,FA,9051190,9052560,1,NA,NA,FA,9056390,9058320,1,NA,NA,203,FA,9040850,CH,9064180,NA,NA,NA
CH,annotated-0_51968990-1,9058320,9059320,NA,1,NA,NA,NA,NA,FA,9056390,9058320,1,NA,NA,FA,9059320,9060950,1,NA,NA,203,FA,9040850,CH,9064180,NA,NA,NA
CH,annotated-0_51968990-1,9063580,9064180,NA,1,NA,NA,NA,NA,CX,9061790,9062730,1,NA,NA,NA,NA,NA,NA,NA,NA,203,FA,9040850,CH,9064180,NA,NA,NA
CH,annotated-0_51968990-1,9066330,9069630,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,9071120,9073880,1,NA,NA,204,CH,9066330,FA,9084900,NA,NA,NA
CH,annotated-0_51968990-1,9074690,9078500,NA,2,NA,NA,9079380,9081740,FA,9071120,9073880,1,NA,NA,NA,NA,NA,NA,NA,NA,204,CH,9066330,FA,9084900,NA,NA,NA
CH,annotated-0_51968990-1,9079380,9081740,NA,2,9074690,9078500,NA,NA,NA,NA,NA,NA,NA,NA,FA,9081740,9082790,1,NA,NA,204,CH,9066330,FA,9084900,NA,NA,NA
CH,annotated-0_51968990-1,9082790,9083900,NA,1,NA,NA,NA,NA,FA,9081740,9082790,1,NA,NA,FA,9083900,9084900,1,NA,NA,204,CH,9066330,FA,9084900,NA,NA,NA
CH,annotated-0_51968990-1,9091260,9092980,NA,4,NA,NA,9094610,9095630,CX,9090380,9091260,1,NA,NA,NA,NA,NA,NA,NA,NA,205,CX,9090380,FA,9138320,NA,NA,NA
CH,annotated-0_51968990-1,9092980,9093980,NA,4,9091260,9092980,9094610,9095630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205,CX,9090380,FA,9138320,NA,NA,NA
CH,annotated-0_51968990-1,9093980,9094610,NA,4,9091260,9092980,9094610,9095630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205,CX,9090380,FA,9138320,NA,NA,NA
CH,annotated-0_51968990-1,9094610,9095630,NA,4,9091260,9092980,NA,NA,NA,NA,NA,NA,NA,NA,CX,9097400,9098510,1,NA,NA,205,CX,9090380,FA,9138320,NA,NA,NA
CH,annotated-0_51968990-1,9098510,9100880,NA,1,NA,NA,NA,NA,CX,9097400,9098510,1,NA,NA,FA,9100880,9102290,1,NA,NA,205,CX,9090380,FA,9138320,NA,NA,NA
CH,annotated-0_51968990-1,9103310,9104600,NA,1,NA,NA,NA,NA,FA,9100880,9102290,1,NA,NA,FA,9105410,9106510,1,NA,NA,205,CX,9090380,FA,9138320,NA,NA,NA
CH,annotated-0_51968990-1,9106510,9107110,NA,1,NA,NA,NA,NA,FA,9105410,9106510,1,NA,NA,FA,9108660,9109920,1,NA,NA,205,CX,9090380,FA,9138320,NA,NA,NA
CH,annotated-0_51968990-1,9110730,9111830,NA,1,NA,NA,NA,NA,FA,9108660,9109920,1,NA,NA,CX,9111830,9112630,1,NA,NA,205,CX,9090380,FA,9138320,NA,NA,NA
CH,annotated-0_51968990-1,9112630,9113970,NA,1,NA,NA,NA,NA,CX,9111830,9112630,1,NA,NA,FA,9113970,9114970,1,NA,NA,205,CX,9090380,FA,9138320,NA,NA,NA
